,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
5145,ZA8,Mpumalanga,ZA9,Limpopo,2020-01-11,2020-01-11,165,162,156,44172243.84845997,13879987.245215705,1327363,55.28605271024789,175.94461425587056,134.0770707070707,141.81228632478633,1.0576923076923077,20200111,20200111,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,,,0,0,0,1,0,0,0,0,0
5146,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-01-11,2020-01-12,942,940,940,51504466.3739561,11899961.99952756,33447811,7.866269760878095,34.04616135780083,591.7871726822364,593.0462943262411,1.002127659574468,20200111,20200112,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,,,0,0,0,1,0,0,0,0,0
5147,ZA1,Western Cape,ZA3,Nothern Cape,2020-01-11,2020-01-12,5,5,5,8046924.192647263,3184091.78858812,339043,395.700582173621,1000.0253758857352,1130.1433333333334,1130.1433333333334,1.0,20200111,20200112,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,,,0,0,0,1,0,0,0,0,0
5149,ZA4,Free State,ZA2,Eastern Cape,2020-01-11,2020-01-12,3,3,3,3961761.1146535217,2109852.3975314605,196035,437.0004998996404,820.5747423905892,1089.0833333333333,1089.0833333333333,1.0,20200111,20200112,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,,,0,0,0,1,0,0,0,0,0
5150,ZA7,Gauteng,ZA2,Eastern Cape,2020-01-11,2020-01-11,46,46,46,88507008.41520835,38959892.799902536,732420,526.2729356198731,1195.5588117460384,265.3695652173913,265.3695652173913,1.0,20200111,20200111,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,,,0,0,0,1,0,0,0,0,0
5151,ZA3,Nothern Cape,ZA4,Free State,2020-01-11,2020-01-11,137,137,135,131115288.23106408,25793872.62505419,1548623,118.7227361885026,603.490836805022,188.3969586374696,191.188024691358,1.0148148148148148,20200111,20200111,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.09958456723393624,0.6666666666666666,0.2248492570676798,0.7777777777777778,,,0,0,0,1,0,0,0,0,0
5152,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-01-11,2020-01-11,23423,10519,5703,1728020303.880447,257962472.6649837,61479814,28.10633862744724,188.27670286384597,43.74604306308614,179.6709743409901,4.10713659477468,20200111,20200111,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,,,0,0,0,1,0,0,0,0,0
5153,ZA6,North West,ZA6,North West,2020-01-11,2020-01-12,734,733,733,43362927.91732119,9758683.144881403,25793112,8.272530123330606,36.7591735591916,585.674659400545,586.4736698499318,1.0013642564802183,20200111,20200112,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,,,0,0,0,1,0,0,0,0,0
5154,ZA9,Limpopo,ZA8,Mpumalanga,2020-01-11,2020-01-12,14,14,14,2505858.964036793,1478058.1657662226,602756,65.60162604702033,111.2191837187252,717.5666666666667,717.5666666666667,1.0,20200111,20200112,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,,,0,0,0,1,0,0,0,0,0
5155,ZA3,Nothern Cape,ZA2,Eastern Cape,2020-01-11,2020-01-11,8,8,8,6273512.671608037,2002519.299953372,120794,155.53847561128728,487.2725060341385,251.65416666666667,251.65416666666667,1.0,20200111,20200111,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.09958456723393624,0.6666666666666666,-0.04666754827373582,0.2222222222222222,,,0,0,0,1,0,0,0,0,0
