,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
66657,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-08-21,2020-08-21,10139,5622,4068,556617249.2143186,124025116.77515216,89515454,20200821,20200821,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,201.0,201.0,1,1,2,0,0,1,0,0,0
66658,ZA6,North West,ZA5,KwaZulu-Natal,2020-08-21,2020-08-21,8,8,8,11187427.204931714,4716946.577783346,354655,20200821,20200821,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04677388157695324,0.1111111111111111,0.07735186107982292,0.5555555555555556,135.0,708.0,1,1,2,0,0,1,0,0,0
66659,ZA8,Mpumalanga,ZA7,Gauteng,2020-08-21,2020-08-22,22,22,22,10210036.347999118,3719786.893625766,976564,20200821,20200822,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,242.0,1414.0,1,1,2,0,0,1,0,0,0
66660,ZA7,Gauteng,ZA2,Eastern Cape,2020-08-21,2020-08-22,8,8,8,10450608.138701584,5809678.860314405,575726,20200821,20200822,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,877.0,252.0,1,1,2,0,0,1,0,0,0
66661,ZA4,Free State,ZA4,Free State,2020-08-21,2020-08-23,5,5,5,1409725.823852505,404307.520152122,855476,20200821,20200823,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,471.0,359.0,1,1,2,0,0,1,0,0,0
66662,ZA4,Free State,ZA3,Nothern Cape,2020-08-21,2020-08-21,20,19,19,10680830.39506225,3120281.261542188,559285,20200821,20200821,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,471.0,243.0,1,1,2,0,0,1,0,0,0
66663,ZA6,North West,ZA8,Mpumalanga,2020-08-21,2020-08-21,18,18,18,14719290.790053075,5816901.150184283,705924,20200821,20200821,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.04677388157695324,0.1111111111111111,0.0523010419666447,0.4444444444444444,135.0,242.0,1,1,2,0,0,1,0,0,0
66665,ZA5,KwaZulu-Natal,,,2020-08-21,2020-08-21,27,27,24,1378202.515472287,876651.9092049412,358923,20200821,20200821,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,,,,,,0.07735186107982292,0.5555555555555556,,,708.0,,1,1,2,0,0,1,0,0,0
66666,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-08-21,2020-08-21,21518,11950,8541,1045315094.5107356,259029193.27775547,186634519,20200821,20200821,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,708.0,708.0,1,1,2,0,0,1,0,0,0
66667,ZA7,Gauteng,ZA3,Nothern Cape,2020-08-21,2020-08-22,3,3,3,5552549.40011832,1969842.2673582863,67198,20200821,20200822,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,877.0,178.0,1,1,2,0,0,1,0,0,0
66668,ZA4,Free State,ZA7,Gauteng,2020-08-21,2020-08-22,27,27,26,6306030.146116089,2432990.5468898867,926245,20200821,20200822,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,471.0,1414.0,1,1,2,0,0,1,0,0,0
66669,ZA4,Free State,ZA7,Gauteng,2020-08-21,2020-08-23,1,1,1,189039.91926201343,189039.91926201343,187073,20200821,20200823,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,471.0,772.0,1,1,2,0,0,1,0,0,0
