,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
20260,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-02-26,2020-02-26,33715,13054,6951,2358240389.170778,359903259.7365555,80738281,32.17285535787748,210.8103355202533,39.91214642345148,193.58912626480603,4.8503812401093365,20200226,20200226,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,,,0,0,0,1,0,0,0,0,0
20261,ZA1,Western Cape,ZA7,Gauteng,2020-02-26,2020-02-26,286,286,286,693674810.6377809,363217511.5778245,3685945,789.1360077293372,1507.0963080804363,214.79865967365967,214.79865967365967,1.0,20200226,20200226,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
20262,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-02-26,2020-02-27,842,842,841,36547416.70560019,8776025.345060859,34665493,6.484149027069591,27.002986791383407,686.1736539984164,686.989556084027,1.0011890606420928,20200226,20200227,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,,,0,0,0,1,0,0,0,0,0
20263,ZA7,Gauteng,ZA4,Free State,2020-02-26,2020-02-26,881,845,776,210153237.9614561,72594158.52137451,5064913,58.12876137872745,168.27727838227597,95.81749905410518,108.78249570446737,1.1353092783505154,20200226,20200226,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,,,0,0,0,1,0,0,0,0,0
20264,ZA7,Gauteng,ZA6,North West,2020-02-26,2020-02-27,36,36,36,5633093.207296433,2333256.715026823,1361543,40.27273630033284,97.22894006116144,630.3439814814815,630.3439814814815,1.0,20200226,20200227,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,,,0,0,0,1,0,0,0,0,0
20265,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-02-26,2020-02-28,1,1,1,401445.21955019154,178894.66918439424,182744,111.15999387601047,249.4464946898808,3045.733333333333,3045.733333333333,1.0,20200226,20200228,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,,,0,0,0,1,0,0,0,0,0
20266,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-02-26,2020-02-27,11,11,11,10916797.486529276,5216582.791573409,521373,294.67584260042986,616.6712245107478,789.959090909091,789.959090909091,1.0,20200226,20200227,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
20267,ZA2,Eastern Cape,ZA7,Gauteng,2020-02-26,2020-02-27,6,6,6,8696056.86499802,5149817.001187193,409032,533.324654971963,900.5798703279121,1136.2,1136.2,1.0,20200226,20200227,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
20268,ZA4,Free State,ZA6,North West,2020-02-26,2020-02-26,199,195,173,45786316.292543575,15140884.615946066,1144851,54.382135984614536,164.45258926504897,95.88366834170854,110.29393063583817,1.1502890173410405,20200226,20200226,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,,,0,0,0,1,0,0,0,0,0
20269,ZA7,Gauteng,ZA7,Gauteng,2020-02-26,2020-02-27,7730,7729,7729,269913858.7858705,83329205.61024652,296556414,6.699232480039956,21.69966311749977,639.4058085381631,639.4885366800362,1.000129382843835,20200226,20200227,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
