,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
28903,ZA7,Gauteng,ZA6,North West,2020-03-27,2020-03-27,67,67,57,13470239.753382614,5845060.040898401,666897,63.71845484757613,146.84243746108922,165.894776119403,194.9991228070176,1.1754385964912282,20200327,20200327,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,,,1,1,5,0,0,0,0,0,1
28904,ZA5,KwaZulu-Natal,ZA1,Western Cape,2020-03-27,2020-03-28,1,1,1,2341734.736787702,1170522.2017671734,37832,727.3287760523377,1455.0865053013538,630.5333333333333,630.5333333333333,1.0,20200327,20200328,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,,,1,1,5,0,0,0,0,0,1
28905,ZA7,Gauteng,ZA8,Mpumalanga,2020-03-27,2020-03-27,27,26,25,58880235.59462787,14345876.561740322,335695,356.5645769143284,1463.459287625961,207.21913580246917,223.79666666666665,1.08,20200327,20200327,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,,,1,1,5,0,0,0,0,0,1
28906,ZA9,Limpopo,ZA9,Limpopo,2020-03-27,2020-03-28,239,239,239,10966246.455609072,2476569.531027678,9826989,6.438782268423947,28.51091897276254,685.2851464435147,685.2851464435147,1.0,20200327,20200328,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,,,1,1,5,0,0,0,0,0,1
28907,ZA7,Gauteng,ZA7,Gauteng,2020-03-27,2020-03-28,1874,1874,1874,39110649.87015711,14545842.41088295,70231575,4.823034920462495,12.96810626413898,624.6137940234792,624.6137940234792,1.0,20200327,20200328,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,,,1,1,5,0,0,0,0,0,1
28908,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-03-27,2020-03-27,6399,3609,1950,219950087.40613535,61708855.59809199,31435379,19.663643679275847,70.08751181756726,81.87575923321353,268.67845299145296,3.281538461538461,20200327,20200327,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,,,1,1,5,0,0,0,0,0,1
28909,ZA3,Nothern Cape,ZA6,North West,2020-03-27,2020-03-27,5,5,5,1186759.1515520164,620277.0866818011,51118,77.08446257379418,147.48358977968866,170.39333333333337,170.39333333333337,1.0,20200327,20200327,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,,,1,1,5,0,0,0,0,0,1
28910,ZA6,North West,ZA1,Western Cape,2020-03-27,2020-03-27,1,1,1,2277794.721469032,1138894.8247539622,1381,707.676435090299,1415.3560217511183,23.016666666666666,23.016666666666666,1.0,20200327,20200327,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04677388157695324,0.1111111111111111,0.48495156727992644,0.8888888888888888,,,1,1,5,0,0,0,0,0,1
28911,ZA7,Gauteng,ZA4,Free State,2020-03-27,2020-03-28,3,3,3,105010.23150812484,52441.10168162481,79476,10.861796624716822,21.750110916440665,441.53333333333336,441.53333333333336,1.0,20200327,20200328,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,,,1,1,5,0,0,0,0,0,1
28912,ZA4,Free State,ZA4,Free State,2020-03-27,2020-03-27,1714,906,514,92082344.79484312,12881539.768352129,7322507,15.572408022789087,111.31773612681116,71.20290742901595,237.43537613488976,3.3346303501945527,20200327,20200327,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,,,1,1,5,0,0,0,0,0,1
