,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,trip_miles/person,miles/person,minutes/trip,minutes/person,trips/person,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
2449,ZA7,Gauteng,ZA3,Nothern Cape,2020-01-05,2020-01-05,15,15,15,19276512.993189715,9010216.757738875,413036,373.2459419382007,798.5246573837835,458.9288888888889,458.9288888888889,1.0,20200105,20200105,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,,,0,0,0,1,0,0,0,0,0
2450,ZA8,Mpumalanga,ZA7,Gauteng,2020-01-05,2020-01-10,2,2,2,412582.83043237095,270076.350233782,805163,83.90883186993645,128.18354262120806,6709.691666666667,6709.691666666667,1.0,20200105,20200110,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
2451,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-01-05,2020-01-07,1,1,1,1213162.099384638,757906.6524419312,170054,470.9413602324495,753.8239800717795,2834.233333333333,2834.233333333333,1.0,20200105,20200107,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,,,0,0,0,1,0,0,0,0,0
2452,ZA2,Eastern Cape,ZA4,Free State,2020-01-05,2020-01-06,16,16,16,21883971.450923555,9100914.079885216,681216,353.44036451673844,849.8793394592592,709.6,709.6,1.0,20200105,20200106,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04666754827373582,0.2222222222222222,0.2248492570676798,0.7777777777777778,,,0,0,0,1,0,0,0,0,0
2453,ZA2,Eastern Cape,ZA1,Western Cape,2020-01-05,2020-01-08,1,1,1,718343.250519207,542183.6314545863,270368,336.89728948850353,446.3578020107615,4506.133333333333,4506.133333333333,1.0,20200105,20200108,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,,,0,0,0,1,0,0,0,0,0
2454,ZA1,Western Cape,ZA3,Nothern Cape,2020-01-05,2020-01-05,163,161,159,213674633.84994388,85720127.69178975,3360623,334.99382353826354,835.0393835611033,343.6219836400818,352.2665618448637,1.0251572327044025,20200105,20200105,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,,,0,0,0,1,0,0,0,0,0
2455,ZA6,North West,ZA4,Free State,2020-01-05,2020-01-06,7,7,7,2933716.3995906003,1743359.749076334,249191,154.75336082602016,260.41812241426146,593.3119047619047,593.3119047619047,1.0,20200105,20200106,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,,,0,0,0,1,0,0,0,0,0
2456,ZA1,Western Cape,ZA7,Gauteng,2020-01-05,2020-01-07,1,1,1,2647194.5470572324,1323876.7765720207,223830,822.6188910338751,1644.8904317891215,3730.5,3730.5,1.0,20200105,20200107,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
2457,ZA1,Western Cape,ZA2,Eastern Cape,2020-01-05,2020-01-06,23,23,23,25927355.040252328,11607620.677125655,1376850,313.5930912688826,700.4570223009669,997.717391304348,997.717391304348,1.0,20200105,20200106,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,,,0,0,0,1,0,0,0,0,0
2458,ZA8,Mpumalanga,ZA7,Gauteng,2020-01-05,2020-01-05,774,773,757,328522446.59509504,146714274.8559431,8742918,120.42803683682072,269.662330670436,188.262661498708,192.49048877146632,1.022457067371202,20200105,20200105,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,,,0,0,0,1,0,0,0,0,0
